Time (s),Setpoint,PID Output,GA-Tuned PID Output,Neuro-Fuzzy Output
1.3553553553553555,1.0,1.0020371069174103,0.9931220012916262,0.9385265079904934
1.3573573573573574,1.0,1.0020256382178192,0.9931279440015264,0.9388657614935012
1.3593593593593594,1.0,1.002014229529176,0.9931338951444659,0.9392036577529927
1.3613613613613613,1.0,1.0020028805926977,0.9931398546853565,0.9395402021972044
1.3633633633633633,1.0,1.0019915911499964,0.9931458225891558,0.9398754002326942
1.3653653653653655,1.0,1.0019803609430906,0.9931517988208693,0.9402092572444298
1.3673673673673674,1.0,1.0019691897144165,0.9931577833455483,0.940541778595873
1.3693693693693694,1.0,1.0019580772068375,0.9931637761282908,0.940872969629065
1.3713713713713713,1.0,1.0019470231636545,0.9931697771342416,0.9412028356647116
1.3733733733733733,1.0,1.0019360273286158,0.9931757863285923,0.9415313820022684
1.3753753753753755,1.0,1.0019250894459273,0.9931818036765812,0.941858613920023
1.3773773773773774,1.0,1.0019142092602618,0.993187829143493,0.9421845366751818
1.3793793793793794,1.0,1.0019033865167681,0.9931938626946595,0.9425091555039514
1.3813813813813813,1.0,1.0018926209610806,0.9931999042954587,0.9428324756216232
1.3833833833833833,1.0,1.0018819123393274,0.993205953911316,0.9431545022226556
1.3853853853853855,1.0,1.0018712603981408,0.9932120115077028,0.9434752404807576
1.3873873873873874,1.0,1.0018606648846637,0.9932180770501373,0.94379469554897
1.3893893893893894,1.0,1.00185012554656,0.9932241505041857,0.9441128725597486
1.3913913913913913,1.0,1.0018396421320215,0.9932302318354591,0.9444297766250448
1.3933933933933933,1.0,1.001829214389776,0.9932363210096167,0.944745412836388
1.3953953953953955,1.0,1.0018188420690965,0.9932424179923638,0.9450597862649668
1.3973973973973974,1.0,1.0018085249198074,0.9932485227494527,0.945372901961708
1.3993993993993994,1.0,1.0017982626922926,0.9932546352466827,0.9456847649573596
1.4014014014014013,1.0,1.001788055137503,0.9932607554498992,0.9459953802625692
1.4034034034034033,1.0,1.0017779020069637,0.9932668833249949,0.9463047528679648
